region,year,state,state_po,candidate,party,candidatevotes,totalvotes,number_members,prop_votes,mean_votes,avg_members,correlation,decade,regional_mean_votes,regional_mean_members
west,1992,Hawaii,HI,"Clinton, Bill",democrat,179310,372842,28.6,0.48092757790163126,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Hawaii,HI,"Bush, George H.W.",republican,136822,372842,28.6,0.3669704593366627,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Idaho,ID,"Bush, George H.W.",republican,202645,482114,9.5,0.4203258980241188,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Idaho,ID,"Clinton, Bill",democrat,137013,482114,9.5,0.2841921205358069,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
midwest,1992,Illinois,IL,"Clinton, Bill",democrat,2453350,5050157,20.6,0.48579677819917283,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Illinois,IL,"Bush, George H.W.",republican,1734096,5050157,20.6,0.3433746713220995,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Indiana,IN,"Bush, George H.W.",republican,989375,2305871,19.2,0.42906780127769506,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Indiana,IN,"Clinton, Bill",democrat,848420,2305871,19.2,0.3679390564346401,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Iowa,IA,"Clinton, Bill",democrat,586353,1354607,13.8,0.43285838623305506,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Iowa,IA,"Bush, George H.W.",republican,504891,1354607,13.8,0.37272138708865377,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Kansas,KS,"Bush, George H.W.",republican,449951,1157236,11.6,0.38881524598266903,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Kansas,KS,"Clinton, Bill",democrat,390434,1157236,11.6,0.3373849413602757,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
south,1992,Kentucky,KY,"Clinton, Bill",democrat,665104,1492900,12.9,0.4455114207247639,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Kentucky,KY,"Bush, George H.W.",republican,617178,1492900,12.9,0.4134088016611963,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Louisiana,LA,"Clinton, Bill",democrat,815971,1790017,8,0.4558453914124838,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Louisiana,LA,"Bush, George H.W.",republican,733386,1790017,8,0.40970895807134794,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
northeast,1992,Maine,ME,"Clinton, Bill",democrat,263420,679499,15.1,0.3876679730212995,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,Maine,ME,"Bush, George H.W.",republican,206504,679499,15.1,0.30390626034769735,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
south,1992,Maryland,MD,"Clinton, Bill",democrat,988571,1984580,15.7,0.4981260518598394,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Maryland,MD,"Bush, George H.W.",republican,707094,1984580,15.7,0.3562940269477673,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
northeast,1992,Massachusetts,MA,"Clinton, Bill",democrat,1318639,2773664,17.1,0.47541410927927824,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,Massachusetts,MA,"Bush, George H.W.",republican,805039,2773664,17.1,0.2902438795758967,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
midwest,1992,Michigan,MI,"Clinton, Bill",democrat,1871182,4274673,25.8,0.43773687484399393,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Michigan,MI,"Bush, George H.W.",republican,1554940,4274673,25.8,0.36375647915056897,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Minnesota,MN,"Clinton, Bill",democrat,1020997,2347948,22.6,0.4348465127847806,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Minnesota,MN,"Bush, George H.W.",republican,747841,2347948,22.6,0.3185083315303405,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
south,1992,Mississippi,MS,"Bush, George H.W.",republican,487793,981793,9.3,0.4968389467026145,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Mississippi,MS,"Clinton, Bill",democrat,400258,981793,9.3,0.40768064143867394,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
midwest,1992,Missouri,MO,"Clinton, Bill",democrat,1053873,2391270,13.9,0.4407168575694087,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Missouri,MO,"Bush, George H.W.",republican,811159,2391270,13.9,0.3392168178415654,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
west,1992,Montana,MT,"Clinton, Bill",democrat,154507,410583,19.4,0.3763112452293446,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Montana,MT,"Bush, George H.W.",republican,144207,410583,19.4,0.3512249654759208,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
midwest,1992,Nebraska,NE,"Bush, George H.W.",republican,343678,737546,11,0.4659750035929962,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Nebraska,NE,"Clinton, Bill",democrat,216864,737546,11,0.29403454157435605,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
west,1992,Nevada,NV,"Clinton, Bill",democrat,189148,506318,19,0.3735754999822246,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Nevada,NV,"Bush, George H.W.",republican,175828,506318,19,0.34726792253089955,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
northeast,1992,New Hampshire,NH,"Clinton, Bill",democrat,209040,537215,9.8,0.38911795091350765,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,New Hampshire,NH,"Bush, George H.W.",republican,202484,537215,9.8,0.37691427082266876,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,New Jersey,NJ,"Clinton, Bill",democrat,1436206,3343594,23.1,0.42953959123027496,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,New Jersey,NJ,"Bush, George H.W.",republican,1356865,3343594,23.1,0.40581033462794824,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
west,1992,New Mexico,NM,"Clinton, Bill",democrat,261617,569986,9,0.45898846638338486,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,New Mexico,NM,"Bush, George H.W.",republican,212824,569986,9,0.37338460944654783,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
northeast,1992,New York,NY,"Clinton, Bill",democrat,3346894,7079432,27.9,0.4727630691275797,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,New York,NY,"Bush, George H.W.",republican,2041690,7079432,27.9,0.2883974307543317,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
south,1992,North Carolina,NC,"Bush, George H.W.",republican,1134661,2611850,4.9,0.43442808737102057,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,North Carolina,NC,"Clinton, Bill",democrat,1114042,2611850,4.9,0.42653368302161304,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
midwest,1992,North Dakota,ND,"Bush, George H.W.",republican,136244,308133,9.7,0.442159716745691,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,North Dakota,ND,"Clinton, Bill",democrat,99168,308133,9.7,0.32183505174713517,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Ohio,OH,"Clinton, Bill",democrat,1984942,4939967,20.5,0.4018128056321024,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Ohio,OH,"Bush, George H.W.",republican,1894310,4939967,20.5,0.38346612436884697,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
south,1992,Oklahoma,OK,"Bush, George H.W.",republican,592929,1390359,9.6,0.4264574832830945,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Oklahoma,OK,"Clinton, Bill",democrat,473066,1390359,9.6,0.3402473749585539,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
west,1992,Oregon,OR,"Clinton, Bill",democrat,621314,1462643,19,0.42478855058958337,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Oregon,OR,"Bush, George H.W.",republican,475757,1462643,19,0.32527212723815724,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
northeast,1992,Pennsylvania,PA,"Clinton, Bill",democrat,2239164,4959810,19.7,0.45146164873251193,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,Pennsylvania,PA,"Bush, George H.W.",republican,1791841,4959810,19.7,0.3612721051814485,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,Rhode Island,RI,"Clinton, Bill",democrat,213299,453365,19.8,0.4704796356136888,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,Rhode Island,RI,"Bush, George H.W.",republican,131601,453365,19.8,0.29027604689378317,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
south,1992,South Carolina,SC,"Bush, George H.W.",republican,577507,1228912,5,0.46993356725298474,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,South Carolina,SC,"Clinton, Bill",democrat,525514,1228912,5,0.4276254117463252,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
midwest,1992,South Dakota,SD,"Bush, George H.W.",republican,136718,336254,9.2,0.4065914457523182,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,South Dakota,SD,"Clinton, Bill",democrat,124888,336254,9.2,0.37140970813730095,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
south,1992,Tennessee,TN,"Clinton, Bill",democrat,933521,1982638,10.6,0.47084793088803906,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Tennessee,TN,"Bush, George H.W.",republican,841300,1982638,10.6,0.42433364033171966,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Texas,TX,"Bush, George H.W.",republican,2496071,6154018,7,0.40560021111410466,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Texas,TX,"Clinton, Bill",democrat,2281815,6154018,7,0.37078458334051023,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
west,1992,Utah,UT,"Bush, George H.W.",republican,322632,743998,9.7,0.4336463270062554,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Utah,UT,"Clinton, Bill",democrat,183429,743998,9.7,0.24654501759413333,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
northeast,1992,Vermont,VT,"Clinton, Bill",democrat,133592,289701,10.8,0.46113751764750555,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
northeast,1992,Vermont,VT,"Bush, George H.W.",republican,88122,289701,10.8,0.30418258825478683,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.385477919657625,17.922222222222224
south,1992,Virginia,VA,"Bush, George H.W.",republican,1150517,2559129,9.4,0.4495736635394308,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,Virginia,VA,"Clinton, Bill",democrat,1038650,2559129,9.4,0.4058607440265809,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
west,1992,Washington,WA,"Clinton, Bill",democrat,993037,2287565,23.7,0.43410220037463415,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Washington,WA,"Bush, George H.W.",republican,731234,2287565,23.7,0.31965605348919046,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
south,1992,West Virginia,WV,"Clinton, Bill",democrat,331001,683677,18.6,0.4841482161898089,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
south,1992,West Virginia,WV,"Bush, George H.W.",republican,241974,683677,18.6,0.35393029164356854,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.42489951620031147,10.375
midwest,1992,Wisconsin,WI,"Clinton, Bill",democrat,1041066,2531064,20.3,0.4113155574098482,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
midwest,1992,Wisconsin,WI,"Bush, George H.W.",republican,930855,2531064,20.3,0.36777220963199664,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.38996301275881295,16.516666666666666
west,1992,Wyoming,WY,"Bush, George H.W.",republican,79347,199884,12.4,0.3969652398391067,0.375547740713412,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
west,1992,Wyoming,WY,"Clinton, Bill",democrat,68160,199884,12.4,0.34099777871165277,0.42014965820186745,14.633333333333333,-0.07774890040381165,1990s,0.3749502877886723,15.953846153846154
south,1996,Alabama,AL,"Dole, Robert",republican,769044,1534349,11.6,0.5012184320516389,0.4127883746450583,13.53921568627451,-0.07540757951492298,1990s,0.4581063108430306,9.13125
south,1996,Alabama,AL,"Clinton, Bill",democrat,662165,1534349,11.6,0.4315608769582409,0.47909001730396883,13.53921568627451,-0.07540757951492298,1990s,0.4581063108430306,9.13125
west,1996,Alaska,AK,"Dole, Robert",republican,122746,241620,22.4,0.5080125817399221,0.4127883746450583,13.53921568627451,-0.07540757951492298,1990s,0.43836522643990583,14.6
west,1996,Alaska,AK,"Clinton, Bill",democrat,80380,241620,22.4,0.33267113649532326,0.47909001730396883,13.53921568627451,-0.07540757951492298,1990s,0.43836522643990583,14.6
west,1996,Arizona,AZ,"Clinton, Bill",democrat,653288,1404405,5.9,0.4651706594607681,0.47909001730396883,13.53921568627451,-0.07540757951492298,1990s,0.43836522643990583,14.6
west,1996,Arizona,AZ,"Dole, Robert",republican,622073,1404405,5.9,0.4429441649666585,0.4127883746450583,13.53921568627451,-0.07540757951492298,1990s,0.43836522643990583,14.6
south,1996,Arkansas,AR,"Clinton, Bill",democrat,475171,884262,7.2,0.5373644915194817,0.47909001730396883,13.53921568627451,-0.07540757951492298,1990s,0.4581063108430306,9.13125
south,1996,Arkansas,AR,"Dole, Robert",republican,325416,884262,7.2,0.36800857664357395,0.4127883746450583,13.53921568627451,-0.07540757951492298,1990s,0.4581063108430306,9.13125
west,1996,California,CA,"Clinton, Bill",democrat,5119835,10019469,16.9,0.5109886561852729,0.47909001730396883,13.53921568627451,-0.07540757951492298,1990s,0.43836522643990583,14.6
